Giorno,Postazione,Strada,Transiti - Totale
09/02/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,3808
09/02/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,2834
09/02/2025,306,SS 654 tra Ponte dell'Olio e Bettola,3494
09/02/2025,307,SS 45 a Travo tra Rivergaro e Perino,3674
09/02/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,4953
09/02/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,9414
09/02/2025,311,SP 62Rvar tra San Giacomo e Tagliata,3698
10/02/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1535
10/02/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1023
10/02/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,14337
10/02/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1578
10/02/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,10482
10/02/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),12002
10/02/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27453
10/02/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),2192
10/02/2025,53,SS 309 a San Giuseppe di Comacchio,10082
10/02/2025,95,SS 10 tra Castel San Giovanni e Sarmato,12889
10/02/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2713
10/02/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),9427
10/02/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2645
10/02/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5067
10/02/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,4360
10/02/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3280
10/02/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,26801
10/02/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,16362
10/02/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,15466
10/02/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,14945
10/02/2025,127,SS 9 tra Piacenza e Pontenure,23069
10/02/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,17058
10/02/2025,130,SS 62 tra Parma e Collecchio,18988
10/02/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,21126
10/02/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,15962
10/02/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,2167
10/02/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,11818
10/02/2025,137,SP 28 tra Reggio Emilia e Cavriago,20559
10/02/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,12532
10/02/2025,139,SP 467R tra Fogliano e Scandiano,17712
10/02/2025,140,SS 9 tra Reggio Emilia e Rubiera,23055
10/02/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),19026
10/02/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,14944
10/02/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,2572
10/02/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),32214
10/02/2025,150,SS 12 tra Modena e Bastiglia,21928
10/02/2025,151,SS 413 tra Modena e Soliera,22604
10/02/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),66056
10/02/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,10866
10/02/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,11599
10/02/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),13232
10/02/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,18471
10/02/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15907
10/02/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',8954
10/02/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),6971
10/02/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8439
10/02/2025,174,SS 9 tra Ronco e Forlimpopoli ,25156
10/02/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,15826
10/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23279
10/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,25044
10/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2393
10/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),2314
10/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,14956
10/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8441
10/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,11504
10/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4716
10/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8455
10/02/2025,229,SP 111 tra Poviglio e Boretto,1207
10/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10233
10/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6517
10/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,14713
10/02/2025,238,SP 37 tra Albinea e Scandiano,10934
10/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),24335
10/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,6872
10/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),5773
10/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,10835
10/02/2025,251,SP 610 tra Imola e Casalfiumanese ,12557
10/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,8734
10/02/2025,256,SP 302R tra Faenza e Brisighella,7786
10/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7505
10/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,28808
10/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,1541
10/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,19334
10/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,10308
10/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),12048
10/02/2025,278,SP 6 tra Budrio e SS 253,11672
10/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,1265
10/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,19887
10/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,571
10/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6152
10/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),7946
10/02/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,13024
10/02/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,6863
10/02/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10193
10/02/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16644
10/02/2025,295,SP 9 tra Torrile e Colorno,4958
10/02/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,7812
10/02/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6342
10/02/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),9813
10/02/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,6501
10/02/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,3987
10/02/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4414
10/02/2025,307,SS 45 a Travo tra Rivergaro e Perino,4115
10/02/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,6452
10/02/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,17571
10/02/2025,311,SP 62Rvar tra San Giacomo e Tagliata,9595
11/02/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1328
11/02/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,9870
11/02/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,14261
11/02/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1485
11/02/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,10648
11/02/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),11934
11/02/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27183
11/02/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),22378
11/02/2025,53,SS 309 a San Giuseppe di Comacchio,10355
11/02/2025,95,SS 10 tra Castel San Giovanni e Sarmato,12887
11/02/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),254
11/02/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),9462
11/02/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2694
11/02/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5097
11/02/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,3910
11/02/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3590
11/02/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,26493
11/02/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,16477
11/02/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,15592
11/02/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,15317
11/02/2025,127,SS 9 tra Piacenza e Pontenure,23738
11/02/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,1684
11/02/2025,130,SS 62 tra Parma e Collecchio,19313
11/02/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,21707
11/02/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,16579
11/02/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,21989
11/02/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,12266
11/02/2025,137,SP 28 tra Reggio Emilia e Cavriago,211
11/02/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,12695
11/02/2025,139,SP 467R tra Fogliano e Scandiano,1805
11/02/2025,140,SS 9 tra Reggio Emilia e Rubiera,23012
11/02/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),19908
11/02/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,15348
11/02/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,2589
11/02/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),32219
11/02/2025,150,SS 12 tra Modena e Bastiglia,22278
11/02/2025,151,SS 413 tra Modena e Soliera,23143
11/02/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),662
11/02/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11667
11/02/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,11897
11/02/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),13611
11/02/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,19305
11/02/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15918
11/02/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',9133
11/02/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),693
11/02/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8461
11/02/2025,174,SS 9 tra Ronco e Forlimpopoli ,25925
11/02/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16353
11/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23679
11/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,24839
11/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),2482
11/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),23078
11/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,156
11/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8318
11/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,12134
11/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4632
11/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8548
11/02/2025,229,SP 111 tra Poviglio e Boretto,12073
11/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10339
11/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6692
11/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,15476
11/02/2025,238,SP 37 tra Albinea e Scandiano,11292
11/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),23972
11/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7102
11/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6069
11/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,10956
11/02/2025,251,SP 610 tra Imola e Casalfiumanese ,12886
11/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,8861
11/02/2025,256,SP 302R tra Faenza e Brisighella,7764
11/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7742
11/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,28072
11/02/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),13127
11/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,16053
11/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,19383
11/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,1059
11/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),12273
11/02/2025,278,SP 6 tra Budrio e SS 253,12139
11/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,13274
11/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,19808
11/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,5874
11/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6312
11/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8097
11/02/2025,289,SP 66 (ex SS 255) tra Cento e Sant'Agostino,12742
11/02/2025,290,SP 11 tra Pieve di Cento e San Pietro in Casale,7198
11/02/2025,291,SP 4 tra San Pietro in Casale e San Vincenzo/San Venanzio,10412
11/02/2025,292,SP 4 tra San Giorgio di Piano e San Pietro in Casale,16804
11/02/2025,295,SP 9 tra Torrile e Colorno,4833
11/02/2025,301,SP 4 tra Fiorenzuola d'Arda e Castell'Arquato,8003
11/02/2025,302,SP 12 tra A 1 (casello Fidenza-Salsomaggiore) e Soragna,6702
11/02/2025,303,SP 11 tra Borgonovo Val Tidone e Mottaziana (ponte torrente Tidone),9849
11/02/2025,304,SP 42 tra Podenzano e bivio ponte torrente Nure a San Giorgio Piacentino,6701
11/02/2025,305,SP 6bis tra Carpaneto Piacentino e Castell'Arquato,4152
11/02/2025,306,SS 654 tra Ponte dell'Olio e Bettola,4291
11/02/2025,307,SS 45 a Travo tra Rivergaro e Perino,41
11/02/2025,308,SS 412 tra Pianello Val Tidone e Borgonovo Val Tidone,658
11/02/2025,310,SP 358R tra Cadelbosco di Sopra e Castelnovo di Sotto,17472
11/02/2025,311,SP 62Rvar tra San Giacomo e Tagliata,10328
12/02/2025,6,SS 12 tra Fiumalbo e confine regionale Toscana,1302
12/02/2025,9,SS 67 a Portico di Romagna tra Rocca San Casciano e San Benedetto in Alpe,1085
12/02/2025,12,SS 16 tra A 14 (casello Cattolica) e confine regionale Marche,14521
12/02/2025,16,SP 69 (ex SS 496) tra Bondeno e Pilastri (confine regionale Lombardia),1621
12/02/2025,17,SS 12 tra Mirandola e confine regionale Lombardia,10756
12/02/2025,19,SS 343 tra Colorno e ponte fiume Po (confine regionale Lombardia),1232
12/02/2025,25,SS 9 a San Prospero Parmense tra Parma e confine provinciale Parma/Reggio Emilia,27682
12/02/2025,29,SS 9 tra Modena e Rubiera (confine provinciale Modena/Reggio Emilia),22224
12/02/2025,53,SS 309 a San Giuseppe di Comacchio,10385
12/02/2025,95,SS 10 tra Castel San Giovanni e Sarmato,1272
12/02/2025,98,SP 302R tra Brisighella e San Martino in Gattara (confine regionale Toscana),2712
12/02/2025,107,SP 85 tra Rubiera e Fontana (viadotto A 1),931
12/02/2025,115,SP 68 (ex SS 495) ad Ariano Polesine (confine regionale Veneto),2725
12/02/2025,116,SP 138 tra San Piero in Bagno (svincolo E 45) e Bagno di Romagna,5167
12/02/2025,117,SS 63 tra Collagna (Cerreto Alpi) e confine regionale Toscana,4050
12/02/2025,118,SS 45 tra Ottone e Gorreto (confine regionale Liguria),3170
12/02/2025,122,SS 10 tra Piacenza (ponte fiume Trebbia) e San Nicolo' a Trebbia,26648
12/02/2025,123,SP 28 presso tangenziale sud di Piacenza tra Piacenza e Gossolengo,16688
12/02/2025,124,SS 45 a Quarto tra Piacenza e Settima/Niviano,15775
12/02/2025,126,SP 6 presso tangenziale sud di Piacenza (Mucinasso) tra Piacenza e San Giorgio Piacentino,15512
12/02/2025,127,SS 9 tra Piacenza e Pontenure,23269
12/02/2025,128,SS 10 tra A 1/A 21 (casello Piacenza sud) e il bivio SP 587R,17119
12/02/2025,130,SS 62 tra Parma e Collecchio,19386
12/02/2025,132,SP 513R tra Parma e bivio Pilastrello/Monticelli Terme,21916
12/02/2025,133,SP 62R tra Parma (viadotto A 1) e Sorbolo,17073
12/02/2025,134,SS 343 tra A 1 (casello Parma) e San Polo,22071
12/02/2025,135,SP 10 tra Parma (viadotto A 1) e Viarolo,12498
12/02/2025,137,SP 28 tra Reggio Emilia e Cavriago,20858
12/02/2025,138,SS 63 tra Rivalta (Reggio Emilia) e Puianello,13043
12/02/2025,139,SP 467R tra Fogliano e Scandiano,18219
12/02/2025,140,SS 9 tra Reggio Emilia e Rubiera,23577
12/02/2025,146,SS 12 tra Montale Rangone e Modena (viadotto A 1),19819
12/02/2025,147,SS 623 tra A 1 (casello Modena sud) e Spilamberto,15709
12/02/2025,148,SS 9 tra Modena (Fossalta) e ponte fiume Panaro,26141
12/02/2025,149,SP 255 tra Modena e Navicello (viadotto ferroviario AV),33266
12/02/2025,150,SS 12 tra Modena e Bastiglia,22406
12/02/2025,151,SS 413 tra Modena e Soliera,23598
12/02/2025,152,SS 569 tra tangenziale Bologna e Riale (Zola Predosa/SP 26),69011
12/02/2025,153,Via Porrettana (ex SS 64) tra Bologna e Sasso Marconi,11495
12/02/2025,154,SS 65bis tra Rastignano e Pian di Macina/Pianoro,11775
12/02/2025,155,Via Emilia (ex SS 9) tra San Lazzaro e Idice (ponte torrente Idice),1394
12/02/2025,156,SS 253 tra Villanova di Castenaso/Ca' dell'Orbo e Castenaso,19225
12/02/2025,162,SS 9 al confine provinciale Modena/Bologna tra Cavazzona e Ponte Samoggia,15771
12/02/2025,170,SS 67 tra Castrocaro Terme (Rovere) e Forli',913
12/02/2025,171,SP 56 tra Forli' e SS 67 (Castrocaro Terme),7316
12/02/2025,173,SP 4 (ex SS 310) tra Magliano/Carpena (Forli') e bivo Para/Meldola,8479
12/02/2025,174,SS 9 tra Ronco e Forlimpopoli ,26079
12/02/2025,177,NSA 313 complanare sud alla A 14 nel tratto tra San Lazzaro e Idice,16104
12/02/2025,184,SS 16 a Rimini Miramare presso aeroporto Federico Fellini,23899
12/02/2025,186,SS 16 tra Rimini e Bellaria-Igea Marina,25417
12/02/2025,218,SP 10 tra Polesine Parmense e Ragazzola (ponte fiume Po),248
12/02/2025,221,SS 9 tra Fidenza e A 15 (casello Parma ovest),23442
12/02/2025,222,SP 359R tra Fidenza e Salsomaggiore Terme,15095
12/02/2025,223,SS 357 tra Castelguelfo (SS 9) e Noceto,8483
12/02/2025,226,SP 32 al ponte sul torrente Parma  tra SP 16 (Mamiano/Santa Mari del Piano) e Pilastro/Pannocchia ,11976
12/02/2025,227,SP 34 tra Casale/Mezzani e Coenzo (confine provinciale Parma/Reggio Emilia),4748
12/02/2025,228,SP 62R tra Brescello e Sorbolo (confine provinciale Reggio Emilia/Parma),8462
12/02/2025,229,SP 111 tra Poviglio e Boretto,12401
12/02/2025,230,SP 62Rvar tra Boretto e Gualtieri ,10699
12/02/2025,231,SP 63R tra Santa Vittoria e Gualtieri ,6588
12/02/2025,237,SP 23 tra Quattro Castella e Montecavolo,15665
12/02/2025,238,SP 37 tra Albinea e Scandiano,11325
12/02/2025,239,SP 486R a Veggia tra Castellarano e SP467R (ponte fiume Secchia-confine provinciale Reggio Emilia/Modena),23572
12/02/2025,243,SP 27 a Calcara tra Ponte Samoggia e Muffa,7115
12/02/2025,245,SS 569 tra Savignano sul Panaro e Bazzano (confine provinciale Modena/Bologna),6123
12/02/2025,247,SP 255 tra Nonantola e Sant'Agata Bolognese,11228
12/02/2025,251,SP 610 tra Imola e Casalfiumanese ,12851
12/02/2025,252,SS 253bis a Villa Fontana tra Budrio e Medicina,9263
12/02/2025,256,SP 302R tra Faenza e Brisighella,7883
12/02/2025,259,SP 7 (ex SS 71bis) a La Pioppa tra A 14 (casello Cesena) e confine provinciale Forli'-Cesena/Ravenna (SSPP 33),7795
12/02/2025,261,SS 9 a Case Missiroli tra tangenziale di Cesena e Gambettola,29187
12/02/2025,262,SS 9 tra Savignano sul Rubicone e Santarcangelo di Romagna (confine provinciale Forli'-Cesena/Ravenna),13228
12/02/2025,263,Via Adriatica (ex SS 16) tra Riccione e Misano Adriatico,16529
12/02/2025,269,SS 12 tra Tre Torri (Cavezzo) e Medolla,19882
12/02/2025,275,SP 5 tra Granarolo dell'Emilia e Minerbio,10741
12/02/2025,276,SS 253bis tra Granarolo dell'Emilia e ponte torrente Idice (Riccardina),12084
12/02/2025,278,SP 6 tra Budrio e SS 253,12035
12/02/2025,279,SP 31 tra Colunga (SP 28/Castenaso) e Ponte Rizzoli,13088
12/02/2025,280,SP 26 tra Gesso e Ponte Rivabella,19955
12/02/2025,281,SP 78/1 tra Bazzano e Monteveglio,5882
12/02/2025,285,SP 1 tra Crevalcore e San Matteo della Decima,6332
12/02/2025,287,SP 6 tra Cento e Reno Finalese/Reno Centese (confine provinciale Ferrara/Modena),8128
